threshold,n,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp
0.74,20163,0.9125130188959977,0.9660272706263,0.8504577822990844,0.9045661112313352,0.9862362278151787,0.984288783870757,0.02845253072679764,0.14954221770091555,10039,294,1470,8360
0.75,20163,0.9098348460050588,0.9674445740956826,0.8434384537131231,0.9011956521739131,0.9862362278151787,0.984288783870757,0.027000870995838575,0.1565615462868769,10054,279,1539,8291
0.76,20163,0.9074542478797798,0.9685808425511885,0.8373346897253306,0.8981885639458752,0.9862362278151787,0.984288783870757,0.025839543211071323,0.16266531027466938,10066,267,1599,8231
0.77,20163,0.9053216287258841,0.9703123144519653,0.8312309257375381,0.8954029916168977,0.9862362278151787,0.984288783870757,0.02419432884931772,0.16876907426246185,10083,250,1659,8171
0.78,20163,0.902941030600605,0.9708168879320656,0.8257375381485249,0.8924193282392392,0.9862362278151787,0.984288783870757,0.023613664956934094,0.17426246185147506,10089,244,1713,8117
0.79,20163,0.9008084114467093,0.9727119053368751,0.8195320447609359,0.8895759717314488,0.9862362278151787,0.984288783870757,0.02187167327978322,0.1804679552390641,10107,226,1774,8056
0.8,20163,0.8977334722015573,0.9737740912417663,0.8121057985757884,0.8856223652096739,0.9862362278151787,0.984288783870757,0.02080712281041324,0.1878942014242116,10118,215,1847,7983
0.81,20163,0.8954024698705549,0.9759585747749969,0.8052899287894202,0.8824480240789254,0.9862362278151787,0.984288783870757,0.018871576502467822,0.19471007121057987,10138,195,1914,7916
0.8200000000000001,20163,0.8925755095967862,0.9776863625031165,0.7978636826042727,0.8786690566883263,0.9862362278151787,0.984288783870757,0.017323139456111487,0.20213631739572738,10154,179,1987,7843
0.8300000000000001,20163,0.8891533997916977,0.9789380754193467,0.7896236012207528,0.874148319162115,0.9862362278151787,0.984288783870757,0.016161811671344235,0.21037639877924721,10166,167,2068,7762
0.8400000000000001,20163,0.8857808857808858,0.9797323135755258,0.7818921668362157,0.8697029702970297,0.9862362278151787,0.984288783870757,0.01538759314816607,0.21810783316378432,10174,159,2144,7686
0.85,20163,0.8835986708327134,0.9823385329379914,0.775178026449644,0.8665491556263148,0.9862362278151787,0.984288783870757,0.01325849220942611,0.22482197355035605,10196,137,2210,7620
0.86,20163,0.8806725189703913,0.9837112327339067,0.7679552390640895,0.8625457038391224,0.9862362278151787,0.984288783870757,0.01209716442465886,0.23204476093591048,10208,125,2281,7549
0.87,20163,0.8764568764568764,0.9859621242219574,0.7573753814852492,0.8566825844312755,0.9862362278151787,0.984288783870757,0.010258395432110714,0.24262461851475076,10227,106,2385,7445
0.88,20163,0.8722908297376383,0.9868474030331499,0.7480162767039674,0.8509924194201725,0.9862362278151787,0.984288783870757,0.009484176908932546,0.2519837232960326,10235,98,2477,7353
0.89,20163,0.8683231661955066,0.9886936384688735,0.738351983723296,0.8453788364102266,0.9862362278151787,0.984288783870757,0.008032517177973483,0.261648016276704,10250,83,2572,7258
0.9,20163,0.8635619699449487,0.9894896971373254,0.7278738555442523,0.8387550553894848,0.9862362278151787,0.984288783870757,0.007355075970192587,0.27212614445574773,10257,76,2675,7155
0.91,20163,0.858751177900114,0.9914132882882883,0.7164801627670396,0.8318176449746073,0.9862362278151787,0.984288783870757,0.0059034162392335235,0.2835198372329603,10272,61,2787,7043
0.92,20163,0.8534444279125131,0.9929728954538936,0.7043743641912513,0.8241385466880914,0.9862362278151787,0.984288783870757,0.004742088454466273,0.29562563580874873,10284,49,2906,6924
0.93,20163,0.8461042503595695,0.9936885366211654,0.688708036622584,0.813555248452803,0.9862362278151787,0.984288783870757,0.004161424562082648,0.31129196337741605,10290,43,3060,6770
0.9400000000000001,20163,0.8375737737439866,0.9945676776822091,0.6704984740590031,0.8009965364282676,0.9862362278151787,0.984288783870757,0.0034839833543017515,0.32950152594099696,10297,36,3239,6591
0.9500000000000001,20163,0.8275058275058275,0.9947040498442368,0.6496439471007122,0.7859692307692308,0.9862362278151787,0.984288783870757,0.00329042872350721,0.3503560528992879,10299,34,3444,6386
0.9600000000000001,20163,0.8166443485592422,0.9951558210883256,0.6269582909460835,0.7692691755601323,0.9862362278151787,0.984288783870757,0.0029033194619181263,0.3730417090539166,10303,30,3667,6163
0.97,20163,0.8053365074641671,0.9956353869397347,0.6033570701932859,0.7513777158421486,0.9862362278151787,0.984288783870757,0.002516210200329043,0.3966429298067141,10307,26,3899,5931
0.98,20163,0.7864901056390418,0.9965845766672659,0.5639877924720245,0.7203274215552524,0.9862362278151787,0.984288783870757,0.0018387689925481467,0.4360122075279756,10314,19,4286,5544
0.99,20163,0.7405644001388683,0.9971891891891892,0.469175991861648,0.6381182981667243,0.9862362278151787,0.984288783870757,0.0012581051001645215,0.530824008138352,10320,13,5218,4612
